price_for_two,delivery_time_min,distance_km,food_prep_time_min,restaurant_age_years,avg_monthly_orders,discount_percent,delivery_fee,late_delivery_rate,packaging_rating,hygiene_rating,customer_support_rating,cuisine_count,city_tier,restaurant_type,veg_option,online_order,table_booking,food_rating
296.0,36.5,1.34,22.7,3.0,3233.0,2.7,11.2,0.087,4,3,3,4,2,Quick Bites,Yes,No,No,5
624.0,29.1,0.3,16.8,16.7,1720.0,34.5,49.5,0.303,1,5,2,2,3,Quick Bites,No,Yes,Yes,5
508.0,21.3,1.3,28.6,5.3,1108.0,25.3,34.3,0.051,3,2,1,1,2,Casual Dining,No,Yes,Yes,4
345.0,21.4,2.97,20.0,0.6,1462.0,22.4,63.4,0.024,4,4,3,1,1,Casual Dining,Yes,Yes,Yes,5
458.0,24.4,1.9,10.0,2.6,1887.0,12.4,48.0,0.158,2,1,3,2,2,Casual Dining,No,Yes,Yes,3
1315.0,37.2,1.36,26.1,4.6,2446.0,35.3,7.2,0.247,3,4,4,1,2,Casual Dining,No,No,Yes,4
213.0,49.4,5.79,36.6,10.4,4037.0,30.3,29.6,0.314,3,5,3,3,1,Cloud Kitchen,Yes,No,No,4
279.0,27.5,4.41,30.0,4.8,1780.0,12.7,41.5,0.05,3,2,2,1,2,Fine Dining,No,Yes,No,4
150.0,16.1,17.3,32.7,0.7,1129.0,26.2,38.1,0.061,4,1,4,1,2,Cafe,No,Yes,No,4
810.0,42.8,1.63,41.3,23.7,2023.0,36.9,11.8,0.42,3,3,3,2,1,Quick Bites,No,Yes,Yes,3
655.0,40.3,0.3,25.7,6.3,1653.0,23.8,78.1,0.179,2,4,5,1,2,Quick Bites,Yes,Yes,No,5
411.0,41.9,2.89,30.0,4.8,947.0,6.7,73.3,0.089,3,2,3,1,1,Casual Dining,Yes,No,No,2
1050.0,52.9,0.78,35.4,3.0,773.0,11.1,58.9,0.097,4,3,2,2,3,Quick Bites,Yes,Yes,No,3
486.0,58.7,1.97,10.0,3.3,1315.0,23.5,8.3,0.062,3,3,3,3,2,Fine Dining,Yes,Yes,No,4
330.0,19.0,2.97,28.6,4.7,1539.0,20.2,45.5,0.206,2,2,5,2,2,Cafe,No,No,No,4
296.0,63.1,1.24,15.1,6.2,1030.0,24.7,56.7,0.083,4,4,3,2,1,Cloud Kitchen,No,Yes,Yes,3
557.0,41.4,0.3,10.0,4.1,1430.0,24.3,0.0,0.505,3,5,5,1,2,Casual Dining,Yes,Yes,No,5
519.0,56.1,1.92,12.0,1.6,630.0,5.1,27.8,0.111,4,1,3,3,3,Casual Dining,No,Yes,No,4
429.0,38.3,0.93,20.4,2.4,1642.0,5.2,16.7,0.117,3,4,4,1,1,Fine Dining,Yes,No,No,5
1184.0,51.0,6.36,23.3,1.9,1337.0,32.9,51.1,0.345,4,4,4,2,1,Casual Dining,Yes,Yes,No,4
368.0,22.2,0.82,27.0,23.3,766.0,13.8,43.3,0.587,5,2,3,2,3,Fine Dining,No,Yes,Yes,5
1362.0,13.1,0.54,30.2,24.2,1016.0,7.1,43.9,0.252,3,4,4,3,3,Casual Dining,Yes,Yes,No,5
1132.0,67.8,3.59,20.7,2.0,820.0,41.2,30.1,0.115,5,5,4,2,3,Casual Dining,Yes,Yes,Yes,5
711.0,36.1,1.8,32.4,8.0,1409.0,10.4,38.6,0.313,1,4,4,2,2,Cloud Kitchen,Yes,Yes,No,4
275.0,22.8,3.32,33.7,0.0,4987.0,30.1,46.8,0.01,3,1,5,2,1,Cafe,No,Yes,Yes,4
323.0,37.8,0.31,34.5,26.6,1456.0,11.2,53.5,0.091,3,1,2,2,1,Casual Dining,Yes,Yes,No,3
354.0,57.8,0.61,10.0,1.5,1701.0,11.8,8.2,0.397,4,3,3,1,2,Cafe,No,Yes,No,3
337.0,37.1,5.78,21.6,9.2,2041.0,30.7,47.8,0.191,4,3,3,1,2,Casual Dining,Yes,Yes,Yes,4
623.0,45.6,1.14,12.5,6.4,1861.0,32.8,41.7,0.326,2,1,4,1,3,Cafe,Yes,Yes,No,4
191.0,34.1,6.08,20.8,3.1,1951.0,24.0,55.9,0.324,3,3,1,2,3,Cloud Kitchen,Yes,No,No,2
748.0,41.2,0.48,29.8,0.8,1234.0,12.3,7.0,0.419,4,4,2,1,1,Cloud Kitchen,Yes,Yes,No,3
359.0,42.6,1.84,28.9,8.2,1629.0,35.5,74.2,0.079,3,1,2,2,1,Casual Dining,No,Yes,No,3
313.0,28.4,2.06,20.1,1.3,1508.0,17.3,45.1,0.02,1,4,2,2,3,Casual Dining,Yes,Yes,Yes,4
656.0,26.2,2.3,31.7,4.5,1697.0,6.6,24.0,0.616,3,1,2,3,2,Quick Bites,Yes,No,Yes,3
336.0,31.9,0.94,37.6,17.0,787.0,15.5,65.1,0.02,2,3,1,3,1,Quick Bites,Yes,Yes,No,2
591.0,10.0,1.39,43.3,5.4,1818.0,6.6,46.5,0.228,3,1,1,2,2,Cafe,Yes,No,No,3
604.0,35.4,0.3,57.4,14.7,1271.0,8.4,31.7,0.163,3,5,3,2,3,Quick Bites,Yes,No,No,4
527.0,43.9,2.37,43.2,2.7,2245.0,28.6,46.2,0.541,2,3,3,2,1,Casual Dining,No,No,No,4
645.0,64.0,5.36,28.7,1.2,2379.0,5.9,35.5,0.337,4,4,5,4,3,Cafe,No,Yes,No,5
429.0,35.0,6.28,17.1,3.7,6970.0,32.1,63.5,0.487,5,3,4,2,1,Cafe,No,No,No,5
1001.0,50.2,1.11,27.8,18.2,1082.0,11.7,26.0,0.007,5,2,5,4,1,Quick Bites,No,Yes,Yes,4
448.0,47.5,2.59,19.4,0.3,640.0,4.5,53.3,0.05,3,5,5,3,2,Cafe,No,Yes,No,5
1023.0,42.2,2.69,26.2,2.7,2722.0,9.7,42.5,0.039,5,4,3,1,1,Fine Dining,No,Yes,Yes,4
543.0,40.3,2.98,26.3,2.6,4686.0,8.5,60.5,0.102,3,1,3,1,3,Quick Bites,Yes,Yes,No,4
625.0,45.1,0.69,29.2,9.1,449.0,7.4,64.3,0.197,3,4,3,2,2,Casual Dining,Yes,No,No,4
584.0,41.9,3.52,13.8,12.8,1274.0,39.4,42.3,0.035,5,3,3,2,3,Quick Bites,No,Yes,Yes,5
580.0,38.6,0.33,23.6,0.1,1652.0,5.7,43.9,0.069,4,2,3,2,1,Casual Dining,Yes,Yes,No,4
589.0,35.5,0.3,18.3,0.3,1515.0,20.2,15.5,0.082,5,5,3,3,1,Cafe,No,Yes,Yes,5
413.0,10.0,6.77,51.0,3.7,840.0,16.2,37.3,0.066,3,2,1,1,1,Casual Dining,Yes,No,Yes,3
417.0,49.4,4.49,15.8,0.3,1284.0,38.2,75.6,0.161,3,5,5,2,2,Cloud Kitchen,No,Yes,No,5
832.0,40.8,10.12,32.6,17.7,1587.0,23.2,30.3,0.261,4,5,3,2,1,Cloud Kitchen,No,Yes,No,4
489.0,48.4,0.84,45.3,8.1,2302.0,17.3,21.3,0.157,4,4,2,2,3,Quick Bites,Yes,Yes,No,5
916.0,36.2,7.35,19.2,1.0,1876.0,16.6,5.8,0.318,5,5,3,1,3,Quick Bites,Yes,Yes,Yes,5
583.0,44.7,10.92,25.4,7.1,1449.0,24.4,47.8,0.322,4,2,1,1,2,Cloud Kitchen,Yes,Yes,No,3
364.0,47.1,11.07,31.1,4.2,2294.0,12.2,62.4,0.063,2,3,4,1,1,Fine Dining,No,Yes,No,4
1426.0,41.2,0.91,33.7,5.9,2263.0,30.5,19.7,0.308,3,2,5,1,2,Cloud Kitchen,Yes,Yes,No,4
443.0,66.2,3.1,32.2,23.4,2258.0,15.5,29.6,0.099,3,2,4,3,1,Cafe,No,Yes,No,2
361.0,25.5,2.06,52.2,4.8,2521.0,18.5,75.5,0.361,4,5,3,2,2,Cloud Kitchen,Yes,Yes,No,3
1033.0,32.3,1.54,25.9,5.0,1070.0,25.2,58.6,0.268,3,5,4,1,1,Cafe,No,Yes,No,3
323.0,34.9,0.99,10.0,5.5,1785.0,33.9,19.2,0.23,4,3,3,3,1,Quick Bites,No,Yes,No,4
410.0,60.9,3.93,27.1,0.6,1505.0,6.6,60.9,0.041,5,3,5,1,1,Casual Dining,Yes,Yes,No,4
392.0,60.0,2.08,29.0,3.6,3153.0,12.1,48.5,0.215,2,3,5,2,2,Quick Bites,No,Yes,No,3
540.0,28.1,8.29,38.2,1.9,1552.0,7.3,61.5,0.023,5,3,5,3,3,Casual Dining,No,Yes,No,5
1276.0,27.4,2.8,27.8,3.2,1450.0,8.0,20.5,0.316,3,3,4,3,3,Casual Dining,No,Yes,Yes,4
471.0,42.4,0.64,41.9,1.0,1900.0,37.2,20.2,0.655,3,5,3,1,2,Quick Bites,No,No,No,3
347.0,23.7,1.28,15.8,5.1,1901.0,49.4,11.3,0.033,5,3,3,4,1,Cloud Kitchen,Yes,No,No,5
515.0,38.0,3.64,35.3,1.6,972.0,7.1,17.6,0.43,3,3,3,2,2,Fine Dining,Yes,Yes,Yes,4
718.0,57.7,1.02,30.1,2.1,814.0,33.0,24.5,0.047,3,3,3,2,1,Cloud Kitchen,Yes,Yes,No,3
722.0,63.5,0.52,42.9,6.2,1680.0,14.5,44.1,0.112,2,3,2,2,1,Casual Dining,Yes,No,No,3
478.0,25.9,1.32,27.4,25.4,1081.0,0.4,56.5,0.308,4,5,2,4,2,Fine Dining,Yes,Yes,No,5
1111.0,43.8,0.92,23.2,1.5,1034.0,27.8,37.4,0.391,4,5,5,1,3,Cafe,No,Yes,No,5
941.0,29.3,0.3,29.3,18.7,1440.0,16.4,52.0,0.213,3,4,5,1,1,Cloud Kitchen,Yes,Yes,No,3
754.0,37.3,3.82,23.5,2.1,1711.0,23.8,26.2,0.435,1,3,1,4,3,Quick Bites,No,Yes,No,3
693.0,16.3,0.45,28.8,0.3,979.0,11.2,24.7,0.166,4,4,1,1,1,Cafe,Yes,Yes,Yes,4
741.0,64.9,0.52,18.9,13.8,1380.0,23.3,5.8,0.233,5,5,2,3,3,Cloud Kitchen,No,Yes,No,5
268.0,41.2,6.07,40.3,5.0,1685.0,28.7,68.8,0.308,4,4,4,3,3,Cloud Kitchen,Yes,Yes,No,5
433.0,43.2,7.46,42.2,14.1,2394.0,26.5,63.2,0.259,2,4,3,3,1,Casual Dining,No,Yes,Yes,2
469.0,50.3,0.61,16.4,11.1,1641.0,7.2,57.4,0.254,5,4,1,1,3,Casual Dining,No,Yes,Yes,4
296.0,31.4,1.84,32.0,1.6,655.0,46.6,20.8,0.296,2,5,1,1,1,Casual Dining,No,Yes,No,2
997.0,38.3,1.9,13.7,7.2,3112.0,25.9,38.9,0.163,5,4,2,2,2,Quick Bites,Yes,Yes,No,5
195.0,26.3,8.29,25.9,8.1,2141.0,14.2,39.7,0.148,3,3,5,2,2,Cloud Kitchen,Yes,Yes,No,4
579.0,44.8,1.96,15.4,6.5,610.0,5.0,54.0,0.043,4,3,4,1,1,Casual Dining,Yes,Yes,No,5
596.0,21.1,0.35,30.6,3.2,897.0,26.8,28.2,0.277,3,2,4,2,1,Fine Dining,Yes,No,Yes,4
530.0,48.5,3.55,12.7,1.2,1651.0,26.2,23.4,0.114,2,3,5,2,1,Fine Dining,No,Yes,No,5
508.0,15.8,1.92,28.9,6.6,569.0,20.7,63.7,0.083,5,2,5,2,1,Cloud Kitchen,Yes,Yes,Yes,4
250.0,42.8,5.31,20.3,35.6,6106.0,17.2,34.5,0.261,4,4,2,2,1,Casual Dining,Yes,No,No,4
461.0,56.3,4.24,43.8,0.8,3341.0,15.1,53.7,0.169,2,3,4,3,1,Casual Dining,No,Yes,No,3
343.0,35.0,0.53,27.5,0.9,2894.0,13.6,37.5,0.306,3,4,2,2,1,Cafe,Yes,Yes,No,5
446.0,22.8,5.32,30.3,41.0,2682.0,20.0,0.0,0.206,3,5,3,4,1,Quick Bites,No,Yes,No,4
287.0,22.2,1.52,42.8,0.7,3648.0,42.7,59.7,0.351,3,2,2,2,1,Cloud Kitchen,Yes,Yes,No,3
485.0,42.7,2.49,21.4,2.5,1606.0,24.9,59.9,0.227,3,5,4,1,1,Cafe,Yes,Yes,Yes,4
985.0,58.5,0.3,10.0,4.9,775.0,27.7,34.6,0.193,3,3,4,4,1,Cafe,Yes,Yes,No,4
269.0,63.9,2.95,22.0,3.1,2469.0,25.1,24.4,0.247,5,4,3,4,2,Quick Bites,No,Yes,Yes,5
466.0,48.7,1.63,30.5,3.1,4619.0,19.3,42.1,0.394,3,4,1,2,2,Cloud Kitchen,Yes,No,Yes,3
459.0,42.9,0.3,24.3,11.7,1020.0,12.3,48.6,0.083,3,4,5,4,3,Casual Dining,Yes,Yes,Yes,5
301.0,46.2,5.21,15.9,5.8,3547.0,11.1,41.8,0.054,4,3,4,2,1,Casual Dining,Yes,Yes,Yes,5
422.0,25.6,2.21,26.9,16.3,2935.0,34.0,12.0,0.074,2,4,4,2,3,Cloud Kitchen,Yes,Yes,No,4
367.0,51.5,1.83,30.3,8.4,1148.0,6.9,55.2,0.026,3,4,4,4,2,Casual Dining,Yes,Yes,No,4
333.0,40.8,6.16,14.5,10.6,1358.0,17.0,16.6,0.009,3,4,4,3,3,Casual Dining,Yes,Yes,Yes,5
314.0,39.7,6.63,40.8,3.6,490.0,13.9,24.3,0.07,4,4,4,3,2,Quick Bites,No,Yes,Yes,5
456.0,50.8,4.64,21.6,0.3,726.0,45.8,17.3,0.352,1,4,4,2,1,Cafe,Yes,Yes,No,2
523.0,51.0,5.54,35.1,12.7,2150.0,33.5,65.5,0.197,5,4,3,2,2,Cloud Kitchen,Yes,No,No,4
784.0,45.4,1.27,32.6,10.8,3136.0,46.4,22.0,0.068,3,4,2,2,2,Cloud Kitchen,Yes,Yes,Yes,2
235.0,41.7,1.28,22.7,19.3,1060.0,36.3,33.4,0.219,2,2,4,2,1,Cafe,No,No,Yes,3
189.0,22.7,8.05,36.6,9.3,1351.0,28.9,35.2,0.277,5,4,3,3,2,Cafe,No,No,No,5
290.0,26.5,4.61,32.7,6.0,1004.0,15.2,0.7,0.097,3,2,1,3,2,Casual Dining,Yes,Yes,No,4
379.0,28.0,0.52,21.2,2.8,579.0,17.5,77.1,0.634,1,2,1,3,1,Quick Bites,Yes,No,Yes,2
639.0,12.0,11.21,43.0,2.6,884.0,8.5,45.5,0.134,3,5,3,2,3,Quick Bites,Yes,Yes,Yes,4
382.0,64.9,4.15,33.5,24.0,2527.0,11.3,84.7,0.278,4,2,3,4,3,Casual Dining,Yes,No,Yes,4
259.0,48.4,5.68,21.3,2.6,1196.0,8.4,51.5,0.15,5,3,3,4,2,Cafe,Yes,No,No,4
150.0,48.1,1.52,20.5,2.3,1058.0,14.9,89.8,0.026,3,5,2,2,2,Cloud Kitchen,No,Yes,No,5
481.0,38.0,6.49,21.5,5.1,2983.0,16.8,50.8,0.13,3,5,2,3,3,Casual Dining,Yes,Yes,No,4
150.0,45.5,4.59,36.0,0.5,792.0,36.1,32.5,0.141,3,1,1,2,2,Quick Bites,Yes,Yes,Yes,2
822.0,30.5,3.19,35.8,20.1,2448.0,36.1,61.5,0.135,4,3,2,1,1,Cloud Kitchen,Yes,Yes,No,4
622.0,30.7,1.73,32.5,17.0,1393.0,22.3,34.1,0.224,5,3,2,3,2,Quick Bites,No,Yes,Yes,4
607.0,34.4,0.3,23.2,9.0,3350.0,45.3,33.8,0.512,3,2,3,2,3,Cafe,Yes,Yes,Yes,5
658.0,37.1,1.7,34.2,1.2,1418.0,5.4,41.1,0.158,1,4,5,3,3,Cafe,Yes,Yes,Yes,4
787.0,19.3,4.58,19.3,4.8,8109.0,10.4,24.0,0.024,5,3,5,4,2,Casual Dining,No,No,Yes,5
258.0,40.9,1.39,23.5,16.6,1772.0,17.0,20.7,0.161,5,5,4,4,3,Casual Dining,Yes,Yes,No,5
328.0,61.1,2.23,28.1,0.1,3859.0,24.0,43.2,0.202,4,3,2,1,2,Cloud Kitchen,No,Yes,Yes,3
584.0,27.7,0.5,11.4,4.3,1655.0,25.7,71.7,0.321,5,3,5,1,2,Casual Dining,No,Yes,Yes,5
589.0,34.6,4.64,29.6,3.3,3173.0,9.2,73.5,0.148,2,1,2,3,1,Casual Dining,No,No,No,2
364.0,20.3,4.72,32.6,2.7,1891.0,33.0,33.4,0.299,2,3,4,2,2,Cloud Kitchen,No,Yes,Yes,3
985.0,35.6,3.65,10.0,1.6,1038.0,34.7,43.1,0.078,5,4,3,4,2,Cloud Kitchen,No,Yes,Yes,5
596.0,58.2,4.57,35.9,15.8,2042.0,6.1,50.4,0.545,3,3,3,4,1,Casual Dining,No,No,No,3
324.0,49.8,5.06,27.6,25.7,2052.0,8.3,50.2,0.018,3,4,4,1,2,Cloud Kitchen,No,No,No,4
354.0,31.2,7.36,44.1,22.8,3161.0,5.7,22.2,0.254,3,4,4,1,3,Casual Dining,Yes,Yes,Yes,4
1972.0,47.1,11.55,18.7,22.9,2022.0,41.9,63.2,0.096,3,4,4,1,1,Cafe,Yes,Yes,Yes,4
646.0,31.2,1.14,10.3,1.7,1573.0,6.6,72.6,0.249,3,4,2,2,3,Casual Dining,Yes,Yes,No,4
466.0,27.3,5.38,27.1,6.5,1485.0,26.5,53.6,0.26,4,4,3,2,2,Quick Bites,Yes,Yes,No,5
228.0,21.8,5.62,24.2,10.7,633.0,34.6,17.0,0.297,3,5,4,2,1,Casual Dining,Yes,Yes,No,4
323.0,40.7,5.03,31.2,0.2,1967.0,13.5,47.6,0.115,5,5,1,2,1,Cafe,Yes,Yes,No,5
508.0,31.3,3.01,26.1,5.7,815.0,3.6,51.3,0.132,4,3,3,2,1,Casual Dining,Yes,Yes,No,4
200.0,38.3,5.36,17.2,6.4,2061.0,22.6,33.0,0.336,3,4,4,4,1,Casual Dining,Yes,Yes,No,4
575.0,46.4,2.41,27.8,0.1,2755.0,22.7,0.0,0.353,3,5,3,2,1,Quick Bites,Yes,Yes,No,4
272.0,38.9,1.66,35.8,10.6,575.0,2.4,38.7,0.105,4,3,3,1,1,Fine Dining,Yes,Yes,Yes,4
544.0,41.1,0.59,19.3,14.3,2459.0,31.9,57.6,0.532,1,2,1,1,1,Fine Dining,Yes,No,Yes,2
727.0,32.8,9.2,32.1,11.1,919.0,18.6,26.6,0.302,3,2,2,2,1,Casual Dining,No,Yes,Yes,4
484.0,24.8,9.1,24.9,8.4,1661.0,27.8,36.3,0.12,3,4,4,2,2,Cloud Kitchen,Yes,No,Yes,5
280.0,57.2,4.71,20.5,21.3,2842.0,24.6,60.4,0.28,3,4,3,2,2,Fine Dining,No,Yes,No,5
373.0,47.1,0.95,23.8,5.6,1090.0,16.2,65.3,0.067,3,3,3,2,2,Cloud Kitchen,No,No,No,5
477.0,31.9,0.69,10.4,7.8,1586.0,15.9,24.6,0.052,4,4,2,3,2,Cloud Kitchen,Yes,Yes,Yes,4
546.0,50.5,0.58,27.9,3.7,1246.0,27.3,37.2,0.021,5,5,3,1,1,Casual Dining,No,No,No,5
522.0,51.5,0.51,10.0,13.3,2033.0,38.2,41.0,0.261,3,3,2,2,2,Cloud Kitchen,No,Yes,No,3
315.0,29.3,1.15,23.0,0.7,2804.0,22.8,45.5,0.212,2,5,4,1,1,Cloud Kitchen,Yes,Yes,No,5
265.0,53.6,1.52,16.5,6.4,2795.0,14.3,33.8,0.075,5,5,3,2,1,Casual Dining,Yes,Yes,Yes,5
1079.0,40.2,14.71,35.8,15.3,1474.0,10.2,20.0,0.061,2,4,3,3,1,Cafe,No,No,Yes,3
457.0,26.3,1.65,58.0,0.4,1395.0,14.4,4.9,0.705,2,4,4,1,1,Quick Bites,Yes,Yes,No,4
243.0,24.6,1.36,19.1,5.2,2350.0,11.6,69.6,0.067,4,3,3,2,1,Cafe,Yes,Yes,No,4
298.0,46.5,11.65,36.8,8.9,3697.0,17.1,45.0,0.217,4,3,2,3,2,Quick Bites,No,Yes,No,3
286.0,38.8,0.3,15.1,13.7,3352.0,29.1,32.1,0.32,3,5,1,2,2,Casual Dining,Yes,Yes,No,3
521.0,46.0,1.72,36.6,2.7,896.0,11.7,68.6,0.212,4,4,4,1,2,Casual Dining,No,Yes,No,5
402.0,54.4,1.53,29.3,2.4,1388.0,28.6,69.6,0.275,3,4,4,2,2,Fine Dining,Yes,No,No,5
666.0,44.9,0.3,21.0,16.3,1272.0,25.3,25.4,0.212,1,3,3,3,3,Casual Dining,Yes,Yes,Yes,4
884.0,10.0,4.93,31.5,0.3,927.0,14.1,60.6,0.287,4,4,3,3,2,Cloud Kitchen,Yes,Yes,Yes,4
298.0,10.0,5.61,10.0,3.5,1094.0,15.7,42.4,0.36,4,5,2,3,2,Casual Dining,Yes,No,No,5
424.0,34.8,1.66,27.0,0.1,1936.0,21.8,34.6,0.172,3,2,4,1,2,Casual Dining,Yes,Yes,No,3
234.0,25.6,4.4,36.4,12.0,3334.0,14.5,50.9,0.241,4,3,2,1,2,Quick Bites,No,Yes,No,3
508.0,52.8,0.3,26.0,15.7,1176.0,4.6,50.6,0.466,3,4,3,3,3,Casual Dining,No,Yes,No,3
541.0,40.4,1.29,20.8,1.2,663.0,9.1,13.1,0.315,3,1,5,1,1,Cloud Kitchen,No,No,No,3
996.0,20.9,0.5,44.1,4.5,1340.0,24.5,68.1,0.45,3,3,1,2,2,Casual Dining,No,Yes,No,3
218.0,34.2,3.39,24.0,0.4,2628.0,23.3,31.8,0.281,1,5,2,2,1,Casual Dining,Yes,Yes,Yes,4
628.0,30.1,3.29,25.5,4.6,636.0,20.2,34.0,0.307,4,5,3,3,3,Quick Bites,No,Yes,Yes,4
345.0,35.9,3.03,47.0,10.2,6674.0,5.8,12.0,0.574,4,4,2,4,1,Quick Bites,Yes,Yes,No,4
702.0,26.3,0.3,35.5,6.1,1222.0,18.4,67.0,0.035,3,2,3,3,1,Quick Bites,Yes,Yes,No,4
651.0,27.5,0.3,31.4,5.2,2396.0,5.2,63.2,0.09,4,4,4,1,2,Quick Bites,No,Yes,No,5
478.0,56.8,1.96,19.6,2.2,1336.0,23.0,59.0,0.122,2,4,2,2,1,Casual Dining,Yes,Yes,No,3
381.0,56.0,8.08,22.5,5.3,2897.0,27.9,23.7,0.242,5,3,3,4,1,Casual Dining,Yes,Yes,No,4
629.0,37.5,8.0,33.8,0.1,1425.0,17.3,39.2,0.223,5,5,4,2,3,Casual Dining,No,Yes,Yes,5
568.0,27.6,0.9,25.7,2.8,529.0,19.7,40.8,0.108,4,3,4,1,2,Cafe,Yes,Yes,No,5
635.0,29.8,2.42,28.5,0.6,1291.0,9.6,39.1,0.085,2,3,2,2,3,Cafe,No,Yes,No,4
536.0,21.3,7.87,23.7,9.7,926.0,21.9,27.7,0.121,4,3,1,2,1,Cloud Kitchen,Yes,No,Yes,4
309.0,27.5,5.73,28.5,2.7,3178.0,15.2,15.4,0.396,4,4,4,1,2,Quick Bites,No,No,Yes,4
1098.0,17.6,0.82,32.5,10.4,688.0,36.6,55.9,0.093,5,3,4,2,1,Quick Bites,No,Yes,No,5
341.0,41.7,0.44,24.2,5.2,808.0,12.2,27.4,0.104,4,3,4,1,2,Quick Bites,No,Yes,No,5
608.0,25.2,4.58,25.3,2.3,1483.0,20.7,51.4,0.152,3,4,4,4,1,Casual Dining,Yes,Yes,No,5
668.0,48.2,2.44,38.8,0.6,635.0,21.2,37.7,0.087,3,5,4,3,3,Casual Dining,No,Yes,No,4
614.0,39.3,7.34,23.4,0.5,518.0,32.4,8.9,0.319,4,3,4,2,1,Cloud Kitchen,Yes,Yes,No,5
289.0,44.8,0.83,28.9,0.0,4416.0,24.9,29.9,0.047,3,3,4,2,1,Casual Dining,Yes,Yes,Yes,4
744.0,33.7,0.87,27.5,14.4,4084.0,15.3,45.3,0.109,3,3,3,1,1,Quick Bites,Yes,Yes,Yes,3
834.0,33.5,0.69,38.0,5.4,1197.0,9.8,30.1,0.254,4,4,4,4,2,Casual Dining,Yes,No,No,5
641.0,42.1,3.22,17.2,10.0,1371.0,44.3,42.6,0.247,3,3,3,1,1,Casual Dining,No,Yes,Yes,4
2909.0,85.0,1.78,22.5,3.9,3265.0,17.8,69.4,0.077,3,4,4,2,3,Fine Dining,Yes,Yes,No,1
752.0,32.3,2.28,27.7,6.3,3342.0,32.9,20.9,0.072,3,4,2,2,1,Quick Bites,No,Yes,No,4
336.0,59.7,7.57,29.9,17.4,2136.0,32.7,50.0,0.057,4,3,3,2,1,Fine Dining,No,Yes,No,3
263.0,50.2,7.63,29.8,7.5,1378.0,36.4,22.9,0.324,3,2,2,3,2,Fine Dining,No,No,No,3
492.0,38.8,0.3,26.9,5.5,1088.0,36.2,46.6,0.267,4,3,1,2,2,Fine Dining,Yes,Yes,No,4
443.0,54.6,0.31,25.0,3.6,2739.0,24.6,45.2,0.174,3,4,4,2,1,Casual Dining,Yes,Yes,No,4
538.0,40.5,1.56,26.5,5.7,3485.0,25.9,40.0,0.112,1,4,3,2,1,Casual Dining,Yes,No,No,4
536.0,39.7,3.8,26.2,6.7,1968.0,38.1,54.1,0.087,5,3,3,4,3,Cloud Kitchen,Yes,Yes,No,4
432.0,25.7,0.69,16.4,1.7,1721.0,28.0,46.2,0.29,4,4,4,1,3,Quick Bites,No,Yes,No,5
456.0,22.6,1.67,20.3,15.6,1180.0,12.8,11.5,0.39,3,4,2,2,2,Fine Dining,Yes,Yes,No,4
614.0,10.0,3.0,22.3,0.0,1625.0,11.5,34.3,0.095,4,5,4,2,2,Fine Dining,Yes,Yes,Yes,5
332.0,53.2,0.59,24.9,10.0,1523.0,23.4,57.6,0.13,4,3,2,2,3,Quick Bites,No,Yes,No,3
150.0,19.7,3.42,25.5,0.9,2371.0,11.3,31.3,0.128,3,1,4,2,2,Casual Dining,Yes,Yes,No,4
708.0,48.5,0.35,24.2,0.4,1759.0,21.4,51.5,0.079,4,3,5,2,2,Quick Bites,No,No,No,5
390.0,37.9,3.98,24.7,1.8,1639.0,20.0,42.1,0.272,4,2,2,2,1,Quick Bites,Yes,Yes,No,4
350.0,38.9,1.3,34.9,8.6,2430.0,9.6,50.1,0.113,3,1,3,2,1,Cloud Kitchen,No,No,No,2
611.0,37.5,7.12,22.5,7.1,1516.0,15.3,40.6,0.075,3,4,2,3,1,Casual Dining,No,Yes,Yes,5
390.0,67.1,1.1,46.6,1.2,1436.0,11.6,46.3,0.595,5,4,3,1,1,Casual Dining,No,Yes,No,2
495.0,51.4,0.56,26.0,3.9,1591.0,29.8,30.1,0.207,5,5,3,3,2,Casual Dining,Yes,Yes,No,4
716.0,53.4,7.02,26.1,5.0,2327.0,37.3,26.6,0.382,2,4,2,4,1,Fine Dining,No,Yes,Yes,3
252.0,31.0,1.95,21.6,1.1,1787.0,21.8,30.5,0.467,2,3,3,4,3,Casual Dining,Yes,Yes,No,4
779.0,41.2,0.82,31.1,6.1,2976.0,23.5,48.1,0.04,5,5,1,3,1,Casual Dining,No,No,No,4
380.0,29.9,2.27,32.8,5.9,1318.0,17.4,53.4,0.161,2,4,5,1,1,Casual Dining,Yes,Yes,Yes,4
348.0,31.5,1.32,23.5,2.3,2721.0,5.6,8.7,0.147,3,3,1,2,1,Casual Dining,No,Yes,Yes,4
276.0,27.2,8.12,19.6,3.4,2081.0,6.5,44.0,0.044,3,5,5,4,2,Quick Bites,Yes,No,Yes,5
937.0,22.8,12.68,17.1,2.7,2078.0,21.9,42.0,0.231,2,4,3,2,1,Casual Dining,Yes,No,Yes,4
834.0,44.3,1.85,26.5,8.4,5791.0,3.9,56.9,0.255,5,5,2,2,3,Quick Bites,Yes,Yes,Yes,5
384.0,19.2,1.32,33.3,1.4,837.0,11.7,59.8,0.334,4,4,4,1,1,Casual Dining,No,Yes,No,5
610.0,36.5,14.93,17.5,6.6,1106.0,29.7,42.1,0.24,3,3,4,2,2,Fine Dining,No,No,Yes,4
